index,rating
index_7028,5
index_7029,5
index_7030,4
index_7031,3
index_7032,5
index_7033,4
index_7034,1
index_7035,4
index_7036,5
index_7037,5
index_7038,5
index_7039,2
index_7040,5
index_7041,5
index_7042,1
index_7043,4
index_7044,5
index_7045,4
index_7046,5
index_7047,3
index_7048,4
index_7049,3
index_7050,3
index_7051,5
index_7052,4
index_7053,5
index_7054,5
index_7055,4
index_7056,1
index_7057,3
index_7058,5
index_7059,5
index_7060,3
index_7061,4
index_7062,4
index_7063,4
index_7064,5
index_7065,4
index_7066,3
index_7067,5
index_7068,2
index_7069,5
index_7070,4
index_7071,5
index_7072,4
index_7073,2
index_7074,4
index_7075,4
index_7076,2
index_7077,4
index_7078,3
index_7079,5
index_7080,4
index_7081,5
index_7082,4
index_7083,4
index_7084,5
index_7085,5
index_7086,5
index_7087,4
index_7088,2
index_7089,4
index_7090,2
index_7091,4
index_7092,5
index_7093,5
index_7094,4
index_7095,5
index_7096,4
index_7097,4
index_7098,3
index_7099,4
index_7100,2
index_7101,5
index_7102,4
index_7103,4
index_7104,2
index_7105,3
index_7106,4
index_7107,5
index_7108,5
index_7109,5
index_7110,5
index_7111,5
index_7112,4
index_7113,2
index_7114,4
index_7115,4
index_7116,5
index_7117,2
index_7118,3
index_7119,4
index_7120,5
index_7121,4
index_7122,4
index_7123,5
index_7124,3
index_7125,5
index_7126,4
index_7127,5
index_7128,1
index_7129,3
index_7130,3
index_7131,5
index_7132,5
index_7133,5
index_7134,2
index_7135,4
index_7136,1
index_7137,5
index_7138,5
index_7139,3
index_7140,5
index_7141,4
index_7142,2
index_7143,3
index_7144,3
index_7145,4
index_7146,5
index_7147,4
index_7148,3
index_7149,4
index_7150,1
index_7151,1
index_7152,5
index_7153,2
index_7154,1
index_7155,5
index_7156,4
index_7157,5
index_7158,2
index_7159,1
index_7160,4
index_7161,5
index_7162,2
index_7163,2
index_7164,5
index_7165,2
index_7166,4
index_7167,4
index_7168,1
index_7169,4
index_7170,5
index_7171,5
index_7172,4
index_7173,5
index_7174,3
index_7175,5
index_7176,4
index_7177,5
index_7178,4
index_7179,5
index_7180,5
index_7181,1
index_7182,5
index_7183,1
index_7184,5
index_7185,2
index_7186,4
index_7187,2
index_7188,4
index_7189,4
index_7190,3
index_7191,4
index_7192,5
index_7193,2
index_7194,1
index_7195,4
index_7196,4
index_7197,5
index_7198,2
index_7199,5
index_7200,4
index_7201,5
index_7202,2
index_7203,4
index_7204,2
index_7205,5
index_7206,3
index_7207,4
index_7208,5
index_7209,2
index_7210,4
index_7211,1
index_7212,4
index_7213,5
index_7214,5
index_7215,5
index_7216,3
index_7217,4
index_7218,4
index_7219,3
index_7220,2
index_7221,5
index_7222,2
index_7223,5
index_7224,2
index_7225,5
index_7226,5
index_7227,4
index_7228,3
index_7229,4
index_7230,4
index_7231,3
index_7232,5
index_7233,5
index_7234,2
index_7235,3
index_7236,4
index_7237,3
index_7238,4
index_7239,5
index_7240,5
index_7241,1
index_7242,1
index_7243,3
index_7244,4
index_7245,3
index_7246,2
index_7247,4
index_7248,5
index_7249,3
index_7250,4
index_7251,3
index_7252,5
index_7253,5
index_7254,1
index_7255,5
index_7256,4
index_7257,4
index_7258,4
index_7259,2
index_7260,5
index_7261,1
index_7262,5
index_7263,3
index_7264,5
index_7265,4
index_7266,4
index_7267,2
index_7268,1
index_7269,5
index_7270,5
index_7271,4
index_7272,4
index_7273,4
index_7274,5
index_7275,5
index_7276,2
index_7277,4
index_7278,4
index_7279,2
index_7280,4
index_7281,4
index_7282,2
index_7283,5
index_7284,4
index_7285,3
index_7286,5
index_7287,5
index_7288,3
index_7289,5
index_7290,5
index_7291,5
index_7292,1
index_7293,3
index_7294,4
index_7295,5
index_7296,4
index_7297,5
index_7298,4
index_7299,1
index_7300,3
index_7301,1
index_7302,1
index_7303,5
index_7304,5
index_7305,3
index_7306,5
index_7307,2
index_7308,2
index_7309,5
index_7310,4
index_7311,5
index_7312,3
index_7313,5
index_7314,5
index_7315,5
index_7316,5
index_7317,4
index_7318,5
index_7319,5
index_7320,4
index_7321,5
index_7322,5
index_7323,2
index_7324,5
index_7325,3
index_7326,3
index_7327,2
index_7328,2
index_7329,2
index_7330,5
index_7331,4
index_7332,4
index_7333,2
index_7334,3
index_7335,5
index_7336,5
index_7337,3
index_7338,5
index_7339,5
index_7340,4
index_7341,4
index_7342,5
index_7343,5
index_7344,3
index_7345,4
index_7346,5
index_7347,3
index_7348,4
index_7349,5
index_7350,5
index_7351,5
index_7352,4
index_7353,5
index_7354,1
index_7355,3
index_7356,5
index_7357,4
index_7358,5
index_7359,4
index_7360,3
index_7361,4
index_7362,5
index_7363,5
index_7364,5
index_7365,5
index_7366,5
index_7367,5
index_7368,1
index_7369,3
index_7370,1
index_7371,4
index_7372,2
index_7373,5
index_7374,2
index_7375,5
index_7376,5
index_7377,5
index_7378,4
index_7379,3
index_7380,4
index_7381,4
index_7382,4
index_7383,5
index_7384,3
index_7385,3
index_7386,4
index_7387,5
index_7388,5
index_7389,3
index_7390,5
index_7391,5
index_7392,4
index_7393,5
index_7394,2
index_7395,4
index_7396,4
index_7397,1
index_7398,4
index_7399,3
index_7400,2
index_7401,1
index_7402,5
index_7403,2
index_7404,3
index_7405,4
index_7406,5
index_7407,2
index_7408,5
index_7409,3
index_7410,5
index_7411,2
index_7412,3
index_7413,4
index_7414,3
index_7415,4
index_7416,4
index_7417,4
index_7418,5
index_7419,4
index_7420,4
index_7421,4
index_7422,2
index_7423,3
index_7424,5
index_7425,4
index_7426,4
index_7427,1
index_7428,5
index_7429,2
index_7430,5
index_7431,5
index_7432,4
index_7433,4
index_7434,3
index_7435,4
index_7436,3
index_7437,5
index_7438,5
index_7439,5
index_7440,1
index_7441,5
index_7442,4
index_7443,5
index_7444,3
index_7445,5
index_7446,4
index_7447,5
index_7448,5
index_7449,5
index_7450,5
index_7451,2
index_7452,4
index_7453,5
index_7454,5
index_7455,5
index_7456,3
index_7457,1
index_7458,3
index_7459,5
index_7460,5
index_7461,4
index_7462,5
index_7463,3
index_7464,2
index_7465,5
index_7466,5
index_7467,1
index_7468,4
index_7469,4
index_7470,5
index_7471,3
index_7472,5
index_7473,4
index_7474,4
index_7475,5
index_7476,5
index_7477,5
index_7478,5
index_7479,3
index_7480,4
index_7481,2
index_7482,1
index_7483,5
index_7484,5
index_7485,5
index_7486,3
index_7487,5
index_7488,2
index_7489,2
index_7490,4
index_7491,2
index_7492,5
index_7493,5
index_7494,3
index_7495,4
index_7496,5
index_7497,1
index_7498,5
index_7499,2
index_7500,4
index_7501,3
index_7502,4
index_7503,5
index_7504,3
index_7505,2
index_7506,5
index_7507,3
index_7508,2
index_7509,4
index_7510,5
index_7511,2
index_7512,4
index_7513,2
index_7514,3
index_7515,2
index_7516,2
index_7517,5
index_7518,5
index_7519,4
index_7520,5
index_7521,2
index_7522,1
index_7523,5
index_7524,3
index_7525,5
index_7526,5
index_7527,2
index_7528,4
index_7529,2
index_7530,5
index_7531,1
index_7532,4
index_7533,5
index_7534,3
index_7535,4
index_7536,4
index_7537,1
index_7538,4
index_7539,2
index_7540,4
index_7541,5
index_7542,4
index_7543,4
index_7544,4
index_7545,5
index_7546,5
index_7547,5
index_7548,5
index_7549,4
index_7550,4
index_7551,1
index_7552,2
index_7553,5
index_7554,3
index_7555,2
index_7556,4
index_7557,5
index_7558,3
index_7559,5
index_7560,5
index_7561,5
index_7562,4
index_7563,4
index_7564,3
index_7565,4
index_7566,2
index_7567,5
index_7568,3
index_7569,4
index_7570,5
index_7571,5
index_7572,4
index_7573,2
index_7574,2
index_7575,5
index_7576,4
index_7577,3
index_7578,2
index_7579,2
index_7580,5
index_7581,5
index_7582,5
index_7583,4
index_7584,5
index_7585,4
index_7586,2
index_7587,5
index_7588,2
index_7589,4
index_7590,5
index_7591,2
index_7592,4
index_7593,2
index_7594,4
index_7595,5
index_7596,3
index_7597,5
index_7598,2
index_7599,5
index_7600,4
index_7601,5
index_7602,5
index_7603,4
index_7604,5
index_7605,2
index_7606,3
index_7607,2
index_7608,5
index_7609,5
index_7610,4
index_7611,5
index_7612,2
index_7613,3
index_7614,5
index_7615,2
index_7616,2
index_7617,2
index_7618,5
index_7619,2
index_7620,2
index_7621,2
index_7622,5
index_7623,2
index_7624,4
index_7625,2
index_7626,5
index_7627,4
index_7628,5
index_7629,4
index_7630,5
index_7631,4
index_7632,5
index_7633,5
index_7634,4
index_7635,4
index_7636,4
index_7637,4
index_7638,3
index_7639,3
index_7640,3
index_7641,4
index_7642,4
index_7643,2
index_7644,5
index_7645,4
index_7646,3
index_7647,5
index_7648,5
index_7649,5
index_7650,5
index_7651,4
index_7652,1
index_7653,5
index_7654,4
index_7655,3
index_7656,5
index_7657,4
index_7658,4
index_7659,3
index_7660,3
index_7661,4
index_7662,5
index_7663,2
index_7664,5
index_7665,5
index_7666,2
index_7667,4
index_7668,2
index_7669,2
index_7670,3
index_7671,4
index_7672,3
index_7673,4
index_7674,3
index_7675,5
index_7676,5
index_7677,4
index_7678,2
index_7679,1
index_7680,3
index_7681,5
index_7682,3
index_7683,3
index_7684,1
index_7685,4
index_7686,2
index_7687,3
index_7688,1
index_7689,3
index_7690,5
index_7691,5
index_7692,1
index_7693,3
index_7694,3
index_7695,5
index_7696,4
index_7697,2
index_7698,5
index_7699,5
index_7700,2
index_7701,5
index_7702,4
index_7703,5
index_7704,5
index_7705,1
index_7706,4
index_7707,2
index_7708,3
index_7709,5
index_7710,5
index_7711,5
index_7712,4
index_7713,5
index_7714,5
index_7715,2
index_7716,5
index_7717,1
index_7718,5
index_7719,2
index_7720,3
index_7721,5
index_7722,5
index_7723,4
index_7724,3
index_7725,5
index_7726,4
index_7727,5
index_7728,1
index_7729,5
index_7730,5
index_7731,4
index_7732,1
index_7733,3
index_7734,3
index_7735,3
index_7736,2
index_7737,4
index_7738,4
index_7739,5
index_7740,5
index_7741,5
index_7742,4
index_7743,3
index_7744,3
index_7745,4
index_7746,5
index_7747,2
index_7748,5
index_7749,3
index_7750,1
index_7751,5
index_7752,5
index_7753,3
index_7754,4
index_7755,5
index_7756,2
index_7757,5
index_7758,5
index_7759,3
index_7760,4
index_7761,1
index_7762,5
index_7763,3
index_7764,5
index_7765,3
index_7766,5
index_7767,3
index_7768,1
index_7769,5
index_7770,4
index_7771,4
index_7772,4
index_7773,5
index_7774,2
index_7775,4
index_7776,3
index_7777,5
index_7778,5
index_7779,5
index_7780,4
index_7781,2
index_7782,4
index_7783,4
index_7784,5
index_7785,5
index_7786,1
index_7787,5
index_7788,5
index_7789,3
index_7790,5
index_7791,3
index_7792,2
index_7793,3
index_7794,2
index_7795,3
index_7796,2
index_7797,3
index_7798,3
index_7799,5
index_7800,4
index_7801,5
index_7802,2
index_7803,3
index_7804,4
index_7805,5
index_7806,1
index_7807,4
index_7808,2
index_7809,5
index_7810,5
index_7811,4
index_7812,1
index_7813,3
index_7814,5
index_7815,2
index_7816,5
index_7817,5
index_7818,4
index_7819,4
index_7820,5
index_7821,4
index_7822,2
index_7823,3
index_7824,5
index_7825,5
index_7826,3
index_7827,2
index_7828,5
index_7829,5
index_7830,5
index_7831,4
index_7832,4
index_7833,4
index_7834,5
index_7835,2
index_7836,3
index_7837,5
index_7838,5
index_7839,5
index_7840,5
index_7841,4
index_7842,5
index_7843,5
index_7844,4
index_7845,4
index_7846,2
index_7847,5
index_7848,5
index_7849,4
index_7850,5
index_7851,5
index_7852,4
index_7853,2
index_7854,5
index_7855,5
index_7856,5
index_7857,2
index_7858,3
index_7859,2
index_7860,2
index_7861,5
index_7862,5
index_7863,5
index_7864,4
index_7865,4
index_7866,4
index_7867,2
index_7868,3
index_7869,2
index_7870,5
index_7871,3
index_7872,5
index_7873,5
index_7874,4
index_7875,3
index_7876,5
index_7877,5
index_7878,2
index_7879,2
index_7880,3
index_7881,5
index_7882,5
index_7883,5
index_7884,3
index_7885,5
index_7886,2
index_7887,3
index_7888,2
index_7889,3
index_7890,3
index_7891,4
index_7892,3
index_7893,4
index_7894,5
index_7895,5
index_7896,4
index_7897,2
index_7898,4
index_7899,5
index_7900,3
index_7901,5
index_7902,4
index_7903,5
index_7904,5
index_7905,2
index_7906,5
index_7907,2
index_7908,4
index_7909,5
index_7910,4
index_7911,1
index_7912,5
index_7913,2
index_7914,5
index_7915,5
index_7916,3
index_7917,4
index_7918,3
index_7919,1
index_7920,3
index_7921,4
index_7922,3
index_7923,1
index_7924,2
index_7925,1
index_7926,1
index_7927,3
index_7928,3
index_7929,4
index_7930,5
index_7931,5
index_7932,1
index_7933,1
index_7934,1
index_7935,4
index_7936,3
index_7937,4
index_7938,2
index_7939,3
index_7940,3
index_7941,5
index_7942,5
index_7943,3
index_7944,4
index_7945,5
index_7946,4
index_7947,1
index_7948,3
index_7949,5
index_7950,5
index_7951,1
index_7952,3
index_7953,5
index_7954,3
index_7955,1
index_7956,1
index_7957,2
index_7958,2
index_7959,1
index_7960,5
index_7961,4
index_7962,5
index_7963,3
index_7964,2
index_7965,2
index_7966,3
index_7967,2
index_7968,4
index_7969,2
index_7970,2
index_7971,5
index_7972,4
index_7973,5
index_7974,5
index_7975,5
index_7976,5
index_7977,5
index_7978,5
index_7979,2
index_7980,4
index_7981,5
index_7982,5
index_7983,5
index_7984,4
index_7985,3
index_7986,5
index_7987,4
index_7988,4
index_7989,2
index_7990,5
index_7991,5
index_7992,4
index_7993,5
index_7994,5
index_7995,4
index_7996,5
index_7997,2
index_7998,1
index_7999,5
index_8000,3
index_8001,5
index_8002,5
index_8003,3
index_8004,5
index_8005,4
index_8006,4
index_8007,4
index_8008,2
index_8009,5
index_8010,5
index_8011,5
index_8012,1
index_8013,5
index_8014,5
index_8015,5
index_8016,4
index_8017,4
index_8018,5
index_8019,3
index_8020,3
index_8021,3
index_8022,5
index_8023,4
index_8024,1
index_8025,3
index_8026,2
index_8027,4
index_8028,4
index_8029,4
index_8030,1
index_8031,4
index_8032,5
index_8033,4
index_8034,1
index_8035,5
index_8036,1
index_8037,2
index_8038,4
index_8039,3
index_8040,4
index_8041,5
index_8042,4
index_8043,5
index_8044,5
index_8045,4
index_8046,5
index_8047,5
index_8048,5
index_8049,4
index_8050,3
index_8051,5
index_8052,4
index_8053,5
index_8054,5
index_8055,5
index_8056,5
index_8057,4
index_8058,1
index_8059,4
index_8060,2
index_8061,1
index_8062,5
index_8063,3
index_8064,5
index_8065,4
index_8066,4
index_8067,2
index_8068,1
index_8069,2
index_8070,5
index_8071,5
index_8072,2
index_8073,4
index_8074,5
index_8075,5
index_8076,5
index_8077,4
index_8078,5
index_8079,4
index_8080,4
index_8081,1
index_8082,5
index_8083,3
index_8084,4
index_8085,5
index_8086,5
index_8087,2
index_8088,3
index_8089,4
index_8090,5
index_8091,5
index_8092,5
index_8093,3
index_8094,5
index_8095,4
index_8096,3
index_8097,4
index_8098,5
index_8099,4
index_8100,5
index_8101,1
index_8102,4
index_8103,4
index_8104,4
index_8105,5
index_8106,5
index_8107,5
index_8108,4
index_8109,5
index_8110,1
index_8111,5
index_8112,5
index_8113,5
index_8114,2
index_8115,4
index_8116,5
index_8117,5
index_8118,4
index_8119,3
index_8120,1
index_8121,3
index_8122,5
index_8123,2
index_8124,5
index_8125,4
index_8126,3
index_8127,5
index_8128,5
index_8129,5
index_8130,5
index_8131,1
index_8132,3
index_8133,4
index_8134,4
index_8135,2
index_8136,1
index_8137,4
index_8138,4
index_8139,5
index_8140,5
index_8141,5
index_8142,5
index_8143,4
index_8144,5
index_8145,3
index_8146,2
index_8147,4
index_8148,5
index_8149,5
index_8150,5
index_8151,3
index_8152,2
index_8153,3
index_8154,5
index_8155,5
index_8156,5
index_8157,4
index_8158,5
index_8159,1
index_8160,5
index_8161,4
index_8162,3
index_8163,4
index_8164,3
index_8165,5
index_8166,5
index_8167,5
index_8168,4
index_8169,5
index_8170,5
index_8171,2
index_8172,5
index_8173,5
index_8174,5
index_8175,5
index_8176,3
index_8177,4
index_8178,4
index_8179,4
index_8180,5
index_8181,5
index_8182,2
index_8183,4
index_8184,5
index_8185,4
index_8186,3
index_8187,2
index_8188,5
index_8189,3
index_8190,4
index_8191,1
index_8192,4
index_8193,4
index_8194,5
index_8195,4
index_8196,3
index_8197,5
index_8198,2
index_8199,5
index_8200,4
index_8201,3
index_8202,5
index_8203,4
index_8204,4
index_8205,5
index_8206,5
index_8207,4
index_8208,5
index_8209,4
index_8210,5
index_8211,5
index_8212,2
index_8213,5
index_8214,5
index_8215,3
index_8216,4
index_8217,5
index_8218,5
index_8219,4
index_8220,4
index_8221,5
index_8222,2
index_8223,5
index_8224,4
index_8225,1
index_8226,4
index_8227,5
index_8228,3
index_8229,5
index_8230,3
index_8231,5
index_8232,5
index_8233,5
index_8234,5
index_8235,2
index_8236,5
index_8237,5
index_8238,5
index_8239,5
index_8240,5
index_8241,3
index_8242,2
index_8243,3
index_8244,4
index_8245,1
index_8246,4
index_8247,2
index_8248,5
index_8249,1
index_8250,2
index_8251,5
index_8252,4
index_8253,4
index_8254,1
index_8255,5
index_8256,1
index_8257,5
index_8258,5
index_8259,5
index_8260,4
index_8261,4
index_8262,4
index_8263,1
index_8264,4
index_8265,2
index_8266,2
index_8267,5
index_8268,5
index_8269,3
index_8270,3
index_8271,4
index_8272,5
index_8273,4
index_8274,4
index_8275,5
index_8276,4
index_8277,5
index_8278,5
index_8279,5
index_8280,3
index_8281,4
index_8282,5
index_8283,4
index_8284,5
index_8285,5
index_8286,5
index_8287,5
index_8288,4
index_8289,2
index_8290,5
index_8291,4
index_8292,5
index_8293,5
index_8294,3
index_8295,4
index_8296,5
index_8297,2
index_8298,4
index_8299,5
index_8300,1
index_8301,4
index_8302,4
index_8303,5
index_8304,5
index_8305,2
index_8306,2
index_8307,1
index_8308,5
index_8309,5
index_8310,4
index_8311,4
index_8312,4
index_8313,4
index_8314,5
index_8315,5
index_8316,5
index_8317,2
index_8318,4
index_8319,1
index_8320,4
index_8321,5
index_8322,3
index_8323,4
index_8324,4
index_8325,4
index_8326,5
index_8327,5
index_8328,3
index_8329,5
index_8330,4
index_8331,4
index_8332,4
index_8333,4
index_8334,5
index_8335,3
index_8336,3
index_8337,5
index_8338,5
index_8339,4
index_8340,5
index_8341,5
index_8342,3
index_8343,4
index_8344,5
index_8345,5
index_8346,4
index_8347,5
index_8348,1
index_8349,3
index_8350,5
index_8351,1
index_8352,5
index_8353,4
index_8354,5
index_8355,5
index_8356,2
index_8357,3
index_8358,5
index_8359,5
index_8360,2
index_8361,3
index_8362,3
index_8363,3
index_8364,5
index_8365,5
index_8366,3
index_8367,5
index_8368,3
index_8369,2
index_8370,1
index_8371,3
index_8372,4
index_8373,5
index_8374,3
index_8375,3
index_8376,2
index_8377,3
index_8378,1
index_8379,4
index_8380,1
index_8381,4
index_8382,2
index_8383,1
index_8384,3
index_8385,5
index_8386,4
index_8387,2
index_8388,4
index_8389,3
index_8390,5
index_8391,1
index_8392,5
index_8393,5
index_8394,4
index_8395,3
index_8396,2
index_8397,5
index_8398,2
index_8399,2
index_8400,1
index_8401,4
index_8402,5
index_8403,4
index_8404,2
index_8405,4
index_8406,5
index_8407,3
index_8408,5
index_8409,4
index_8410,1
index_8411,5
index_8412,4
index_8413,3
index_8414,3
index_8415,5
index_8416,5
index_8417,4
index_8418,2
index_8419,3
index_8420,1
index_8421,2
index_8422,3
index_8423,5
index_8424,4
index_8425,1
index_8426,4
index_8427,5
index_8428,1
index_8429,1
index_8430,4
index_8431,2
index_8432,2
index_8433,5
index_8434,1
index_8435,4
index_8436,4
index_8437,3
index_8438,5
index_8439,5
index_8440,3
index_8441,5
index_8442,5
index_8443,1
index_8444,1
index_8445,5
index_8446,4
index_8447,5
index_8448,4
index_8449,2
index_8450,4
index_8451,5
index_8452,5
index_8453,4
index_8454,5
index_8455,4
index_8456,5
index_8457,5
index_8458,5
index_8459,5
index_8460,5
index_8461,5
index_8462,2
index_8463,3
index_8464,5
index_8465,2
index_8466,5
index_8467,4
index_8468,3
index_8469,4
index_8470,1
index_8471,4
index_8472,1
index_8473,4
index_8474,4
index_8475,1
index_8476,5
index_8477,5
index_8478,1
index_8479,4
index_8480,4
index_8481,4
index_8482,5
index_8483,2
index_8484,5
index_8485,5
index_8486,3
index_8487,2
index_8488,5
index_8489,5
index_8490,2
index_8491,5
index_8492,4
index_8493,5
index_8494,3
index_8495,4
index_8496,5
index_8497,5
index_8498,2
index_8499,3
index_8500,4
index_8501,5
index_8502,4
index_8503,5
index_8504,4
index_8505,3
index_8506,4
index_8507,5
index_8508,5
index_8509,3
index_8510,5
index_8511,2
index_8512,4
index_8513,4
index_8514,2
index_8515,1
index_8516,4
index_8517,4
index_8518,4
index_8519,3
index_8520,5
index_8521,4
index_8522,1
index_8523,5
index_8524,4
index_8525,5
index_8526,1
index_8527,4
index_8528,5
index_8529,4
index_8530,2
index_8531,4
index_8532,3
index_8533,5
index_8534,4
index_8535,2
index_8536,5
index_8537,2
index_8538,5
index_8539,5
index_8540,5
index_8541,1
index_8542,1
index_8543,4
index_8544,3
index_8545,2
index_8546,1
index_8547,5
index_8548,4
index_8549,1
index_8550,3
index_8551,5
index_8552,4
index_8553,2
index_8554,4
index_8555,3
index_8556,2
index_8557,2
index_8558,2
index_8559,4
index_8560,2
index_8561,1
index_8562,4
index_8563,4
index_8564,3
index_8565,5
index_8566,4
index_8567,3
index_8568,2
index_8569,1
index_8570,5
index_8571,5
index_8572,4
index_8573,1
index_8574,3
index_8575,5
index_8576,2
index_8577,3
index_8578,2
index_8579,5
index_8580,2
index_8581,4
index_8582,5
index_8583,5
index_8584,1
index_8585,5
index_8586,4
index_8587,3
index_8588,4
index_8589,5
index_8590,2
index_8591,3
index_8592,4
index_8593,5
index_8594,4
index_8595,2
index_8596,5
index_8597,2
index_8598,1
index_8599,1
index_8600,3
index_8601,4
index_8602,5
index_8603,4
index_8604,3
index_8605,4
index_8606,4
index_8607,2
index_8608,5
index_8609,5
index_8610,5
index_8611,5
index_8612,4
index_8613,2
index_8614,5
index_8615,4
index_8616,5
index_8617,3
index_8618,5
index_8619,5
index_8620,3
index_8621,5
index_8622,5
index_8623,5
index_8624,4
index_8625,5
index_8626,2
index_8627,4
index_8628,3
index_8629,5
index_8630,2
index_8631,2
index_8632,5
index_8633,5
index_8634,5
index_8635,5
index_8636,5
index_8637,5
index_8638,3
index_8639,3
index_8640,5
index_8641,5
index_8642,3
index_8643,2
index_8644,5
index_8645,1
index_8646,5
index_8647,5
index_8648,2
index_8649,5
index_8650,3
index_8651,3
index_8652,5
index_8653,5
index_8654,1
index_8655,5
index_8656,1
index_8657,1
index_8658,5
index_8659,5
index_8660,4
index_8661,4
index_8662,5
index_8663,5
index_8664,5
index_8665,5
index_8666,4
index_8667,4
index_8668,5
index_8669,5
index_8670,1
index_8671,4
index_8672,5
index_8673,5
index_8674,4
index_8675,2
index_8676,3
index_8677,4
index_8678,2
index_8679,5
index_8680,5
index_8681,5
index_8682,2
index_8683,5
index_8684,3
index_8685,5
index_8686,5
index_8687,4
index_8688,4
index_8689,5
index_8690,5
index_8691,3
index_8692,4
index_8693,4
index_8694,5
index_8695,2
index_8696,4
index_8697,4
index_8698,1
index_8699,5
index_8700,5
index_8701,4
index_8702,4
index_8703,5
index_8704,4
index_8705,4
index_8706,2
index_8707,1
index_8708,4
index_8709,4
index_8710,3
index_8711,2
index_8712,5
index_8713,3
index_8714,5
index_8715,1
index_8716,4
index_8717,5
index_8718,5
index_8719,4
index_8720,3
index_8721,4
index_8722,5
index_8723,3
index_8724,4
index_8725,5
index_8726,2
index_8727,1
index_8728,4
index_8729,1
index_8730,5
index_8731,5
index_8732,4
index_8733,3
index_8734,5
index_8735,5
index_8736,5
index_8737,3
index_8738,4
index_8739,1
index_8740,3
index_8741,3
index_8742,4
index_8743,1
index_8744,2
index_8745,4
index_8746,4
index_8747,4
index_8748,4
index_8749,5
index_8750,5
index_8751,5
index_8752,5
index_8753,2
index_8754,4
index_8755,2
index_8756,5
index_8757,1
index_8758,5
index_8759,3
index_8760,2
index_8761,4
index_8762,5
index_8763,4
index_8764,5
index_8765,1
index_8766,4
index_8767,2
index_8768,5
index_8769,5
index_8770,4
index_8771,3
index_8772,1
index_8773,4
index_8774,5
index_8775,3
index_8776,5
index_8777,5
index_8778,4
index_8779,4
index_8780,4
index_8781,2
index_8782,1
index_8783,4
index_8784,3
index_8785,4
index_8786,5
index_8787,2
index_8788,4
index_8789,4
index_8790,4
index_8791,5
index_8792,4
index_8793,3
index_8794,3
index_8795,4
index_8796,5
index_8797,1
index_8798,2
index_8799,4
index_8800,4
index_8801,5
index_8802,5
index_8803,4
index_8804,2
index_8805,4
index_8806,3
index_8807,5
index_8808,4
index_8809,5
index_8810,2
index_8811,5
index_8812,1
index_8813,5
index_8814,1
index_8815,4
index_8816,5
index_8817,3
index_8818,2
index_8819,4
index_8820,5
index_8821,4
index_8822,3
index_8823,5
index_8824,3
index_8825,3
index_8826,5
index_8827,5
index_8828,2
index_8829,5
index_8830,5
index_8831,3
index_8832,5
index_8833,5
index_8834,4
index_8835,3
index_8836,5
index_8837,5
index_8838,1
index_8839,4
index_8840,4
index_8841,5
index_8842,4
index_8843,5
index_8844,5
index_8845,1
index_8846,2
index_8847,4
index_8848,4
index_8849,3
index_8850,4
index_8851,5
index_8852,5
index_8853,4
index_8854,4
index_8855,3
index_8856,1
index_8857,4
index_8858,1
index_8859,1
index_8860,5
index_8861,5
index_8862,5
index_8863,4
index_8864,1
index_8865,4
index_8866,3
index_8867,1
index_8868,1
index_8869,5
index_8870,5
index_8871,5
index_8872,4
index_8873,5
index_8874,4
index_8875,4
index_8876,1
index_8877,2
index_8878,4
index_8879,5
index_8880,3
index_8881,1
index_8882,5
index_8883,4
index_8884,5
index_8885,3
index_8886,2
index_8887,3
index_8888,4
index_8889,5
index_8890,5
index_8891,5
index_8892,5
index_8893,2
index_8894,3
index_8895,4
index_8896,5
index_8897,1
index_8898,3
index_8899,5
index_8900,4
index_8901,5
index_8902,3
index_8903,1
index_8904,3
index_8905,5
index_8906,4
index_8907,5
index_8908,3
index_8909,4
index_8910,3
index_8911,3
index_8912,4
index_8913,3
index_8914,3
index_8915,4
index_8916,5
index_8917,5
index_8918,4
index_8919,4
index_8920,3
index_8921,5
index_8922,5
index_8923,2
index_8924,5
index_8925,5
index_8926,1
index_8927,1
index_8928,5
index_8929,2
index_8930,1
index_8931,4
index_8932,5
index_8933,4
index_8934,4
index_8935,5
index_8936,1
index_8937,3
index_8938,3
index_8939,5
index_8940,4
index_8941,2
index_8942,5
index_8943,2
index_8944,3
index_8945,4
index_8946,5
index_8947,3
index_8948,4
index_8949,5
index_8950,3
index_8951,3
index_8952,5
index_8953,4
index_8954,4
index_8955,5
index_8956,3
index_8957,5
index_8958,4
index_8959,5
index_8960,3
index_8961,4
index_8962,3
index_8963,2
index_8964,4
index_8965,5
index_8966,2
index_8967,5
index_8968,4
index_8969,1
index_8970,5
index_8971,2
index_8972,3
index_8973,2
index_8974,4
index_8975,5
index_8976,2
index_8977,5
index_8978,4
index_8979,1
index_8980,2
index_8981,2
index_8982,5
index_8983,2
index_8984,3
index_8985,4
index_8986,4
index_8987,5
index_8988,5
index_8989,4
index_8990,1
index_8991,5
index_8992,4
index_8993,5
index_8994,2
index_8995,4
index_8996,2
index_8997,3
index_8998,1
index_8999,1
index_9000,3
index_9001,1
index_9002,1
index_9003,2
index_9004,2
index_9005,1
index_9006,5
index_9007,5
index_9008,4
index_9009,4
index_9010,5
index_9011,4
index_9012,5
index_9013,4
index_9014,4
index_9015,5
index_9016,1
index_9017,2
index_9018,4
index_9019,1
index_9020,3
index_9021,5
index_9022,1
index_9023,4
index_9024,5
index_9025,2
index_9026,2
