index,rating
index_5882,5
index_5883,4
index_5884,3
index_5885,1
index_5886,1
index_5887,1
index_5888,5
index_5889,5
index_5890,5
index_5891,3
index_5892,5
index_5893,5
index_5894,5
index_5895,5
index_5896,5
index_5897,1
index_5898,5
index_5899,5
index_5900,5
index_5901,5
index_5902,5
index_5903,1
index_5904,3
index_5905,5
index_5906,5
index_5907,4
index_5908,2
index_5909,5
index_5910,1
index_5911,3
index_5912,1
index_5913,4
index_5914,2
index_5915,1
index_5916,5
index_5917,5
index_5918,1
index_5919,5
index_5920,4
index_5921,1
index_5922,4
index_5923,5
index_5924,1
index_5925,4
index_5926,4
index_5927,1
index_5928,4
index_5929,5
index_5930,1
index_5931,4
index_5932,4
index_5933,1
index_5934,3
index_5935,1
index_5936,5
index_5937,5
index_5938,1
index_5939,2
index_5940,4
index_5941,5
index_5942,5
index_5943,1
index_5944,5
index_5945,5
index_5946,3
index_5947,5
index_5948,3
index_5949,3
index_5950,4
index_5951,4
index_5952,5
index_5953,2
index_5954,4
index_5955,5
index_5956,5
index_5957,3
index_5958,5
index_5959,2
index_5960,1
index_5961,4
index_5962,1
index_5963,4
index_5964,5
index_5965,4
index_5966,5
index_5967,4
index_5968,2
index_5969,1
index_5970,4
index_5971,4
index_5972,5
index_5973,1
index_5974,5
index_5975,5
index_5976,4
index_5977,3
index_5978,5
index_5979,5
index_5980,5
index_5981,1
index_5982,5
index_5983,5
index_5984,5
index_5985,4
index_5986,5
index_5987,5
index_5988,1
index_5989,5
index_5990,5
index_5991,5
index_5992,1
index_5993,5
index_5994,5
index_5995,4
index_5996,5
index_5997,2
index_5998,5
index_5999,5
index_6000,5
index_6001,4
index_6002,3
index_6003,5
index_6004,4
index_6005,5
index_6006,5
index_6007,5
index_6008,4
index_6009,4
index_6010,5
index_6011,5
index_6012,5
index_6013,1
index_6014,2
index_6015,4
index_6016,3
index_6017,4
index_6018,2
index_6019,3
index_6020,5
index_6021,5
index_6022,1
index_6023,1
index_6024,1
index_6025,5
index_6026,5
index_6027,4
index_6028,5
index_6029,1
index_6030,5
index_6031,5
index_6032,5
index_6033,1
index_6034,3
index_6035,3
index_6036,5
index_6037,5
index_6038,4
index_6039,1
index_6040,4
index_6041,3
index_6042,1
index_6043,3
index_6044,2
index_6045,4
index_6046,5
index_6047,5
index_6048,2
index_6049,3
index_6050,5
index_6051,4
index_6052,2
index_6053,3
index_6054,5
index_6055,5
index_6056,5
index_6057,5
index_6058,5
index_6059,1
index_6060,5
index_6061,4
index_6062,5
index_6063,4
index_6064,3
index_6065,5
index_6066,1
index_6067,5
index_6068,5
index_6069,5
index_6070,4
index_6071,5
index_6072,4
index_6073,5
index_6074,4
index_6075,3
index_6076,4
index_6077,4
index_6078,4
index_6079,4
index_6080,1
index_6081,2
index_6082,1
index_6083,4
index_6084,4
index_6085,4
index_6086,5
index_6087,5
index_6088,5
index_6089,2
index_6090,2
index_6091,4
index_6092,1
index_6093,5
index_6094,5
index_6095,1
index_6096,5
index_6097,5
index_6098,4
index_6099,5
index_6100,2
index_6101,1
index_6102,5
index_6103,3
index_6104,1
index_6105,1
index_6106,5
index_6107,5
index_6108,5
index_6109,4
index_6110,1
index_6111,3
index_6112,3
index_6113,5
index_6114,2
index_6115,5
index_6116,5
index_6117,3
index_6118,5
index_6119,5
index_6120,5
index_6121,2
index_6122,5
index_6123,4
index_6124,5
index_6125,5
index_6126,5
index_6127,5
index_6128,5
index_6129,3
index_6130,5
index_6131,5
index_6132,2
index_6133,5
index_6134,4
index_6135,3
index_6136,5
index_6137,1
index_6138,5
index_6139,3
index_6140,5
index_6141,5
index_6142,5
index_6143,5
index_6144,5
index_6145,1
index_6146,1
index_6147,5
index_6148,5
index_6149,5
index_6150,3
index_6151,2
index_6152,5
index_6153,4
index_6154,4
index_6155,1
index_6156,3
index_6157,4
index_6158,1
index_6159,2
index_6160,4
index_6161,5
index_6162,1
index_6163,4
index_6164,1
index_6165,1
index_6166,1
index_6167,4
index_6168,5
index_6169,5
index_6170,5
index_6171,4
index_6172,1
index_6173,5
index_6174,2
index_6175,1
index_6176,5
index_6177,1
index_6178,1
index_6179,4
index_6180,5
index_6181,5
index_6182,1
index_6183,4
index_6184,1
index_6185,5
index_6186,1
index_6187,4
index_6188,5
index_6189,5
index_6190,3
index_6191,5
index_6192,5
index_6193,1
index_6194,4
index_6195,5
index_6196,3
index_6197,2
index_6198,5
index_6199,5
index_6200,5
index_6201,5
index_6202,5
index_6203,5
index_6204,2
index_6205,3
index_6206,3
index_6207,2
index_6208,4
index_6209,5
index_6210,1
index_6211,3
index_6212,2
index_6213,5
index_6214,2
index_6215,1
index_6216,4
index_6217,5
index_6218,2
index_6219,4
index_6220,5
index_6221,4
index_6222,5
index_6223,5
index_6224,5
index_6225,5
index_6226,5
index_6227,4
index_6228,5
index_6229,2
index_6230,5
index_6231,5
index_6232,5
index_6233,5
index_6234,5
index_6235,2
index_6236,5
index_6237,5
index_6238,5
index_6239,5
index_6240,3
index_6241,2
index_6242,5
index_6243,5
index_6244,2
index_6245,5
index_6246,5
index_6247,1
index_6248,5
index_6249,1
index_6250,5
index_6251,5
index_6252,5
index_6253,3
index_6254,5
index_6255,5
index_6256,5
index_6257,3
index_6258,4
index_6259,1
index_6260,1
index_6261,4
index_6262,5
index_6263,1
index_6264,2
index_6265,3
index_6266,4
index_6267,5
index_6268,2
index_6269,5
index_6270,5
index_6271,5
index_6272,5
index_6273,2
index_6274,3
index_6275,2
index_6276,3
index_6277,5
index_6278,5
index_6279,3
index_6280,4
index_6281,2
index_6282,5
index_6283,1
index_6284,5
index_6285,4
index_6286,5
index_6287,2
index_6288,4
index_6289,5
index_6290,5
index_6291,4
index_6292,5
index_6293,5
index_6294,1
index_6295,4
index_6296,5
index_6297,5
index_6298,5
index_6299,3
index_6300,4
index_6301,5
index_6302,5
index_6303,5
index_6304,1
index_6305,5
index_6306,3
index_6307,5
index_6308,5
index_6309,3
index_6310,5
index_6311,5
index_6312,4
index_6313,1
index_6314,5
index_6315,5
index_6316,5
index_6317,1
index_6318,1
index_6319,3
index_6320,4
index_6321,1
index_6322,5
index_6323,5
index_6324,5
index_6325,5
index_6326,5
index_6327,5
index_6328,5
index_6329,1
index_6330,1
index_6331,5
index_6332,3
index_6333,2
index_6334,5
index_6335,2
index_6336,2
index_6337,2
index_6338,5
index_6339,5
index_6340,5
index_6341,3
index_6342,5
index_6343,1
index_6344,3
index_6345,5
index_6346,5
index_6347,5
index_6348,5
index_6349,3
index_6350,1
index_6351,3
index_6352,1
index_6353,5
index_6354,2
index_6355,5
index_6356,5
index_6357,5
index_6358,1
index_6359,5
index_6360,5
index_6361,5
index_6362,4
index_6363,4
index_6364,5
index_6365,1
index_6366,5
index_6367,5
index_6368,1
index_6369,3
index_6370,5
index_6371,5
index_6372,4
index_6373,1
index_6374,1
index_6375,5
index_6376,2
index_6377,5
index_6378,4
index_6379,1
index_6380,4
index_6381,5
index_6382,5
index_6383,5
index_6384,2
index_6385,5
index_6386,5
index_6387,5
index_6388,1
index_6389,5
index_6390,5
index_6391,4
index_6392,3
index_6393,4
index_6394,5
index_6395,3
index_6396,3
index_6397,5
index_6398,5
index_6399,5
index_6400,5
index_6401,5
index_6402,1
index_6403,5
index_6404,5
index_6405,5
index_6406,3
index_6407,5
index_6408,1
index_6409,5
index_6410,1
index_6411,1
index_6412,5
index_6413,1
index_6414,5
index_6415,5
index_6416,1
index_6417,4
index_6418,5
index_6419,4
index_6420,5
index_6421,5
index_6422,3
index_6423,5
index_6424,5
index_6425,5
index_6426,3
index_6427,5
index_6428,3
index_6429,2
index_6430,1
index_6431,2
index_6432,5
index_6433,4
index_6434,4
index_6435,4
index_6436,5
index_6437,4
index_6438,1
index_6439,2
index_6440,5
index_6441,1
index_6442,1
index_6443,5
index_6444,1
index_6445,4
index_6446,3
index_6447,5
index_6448,1
index_6449,1
index_6450,3
index_6451,5
index_6452,5
index_6453,5
index_6454,1
index_6455,4
index_6456,5
index_6457,5
index_6458,2
index_6459,5
index_6460,1
index_6461,2
index_6462,5
index_6463,5
index_6464,1
index_6465,5
index_6466,5
index_6467,5
index_6468,2
index_6469,5
index_6470,5
index_6471,4
index_6472,4
index_6473,5
index_6474,3
index_6475,5
index_6476,3
index_6477,5
index_6478,5
index_6479,4
index_6480,5
index_6481,1
index_6482,3
index_6483,5
index_6484,5
index_6485,5
index_6486,5
index_6487,5
index_6488,4
index_6489,4
index_6490,3
index_6491,5
index_6492,5
index_6493,1
index_6494,5
index_6495,5
index_6496,5
index_6497,2
index_6498,5
index_6499,5
index_6500,5
index_6501,5
index_6502,5
index_6503,2
index_6504,2
index_6505,1
index_6506,1
index_6507,2
index_6508,5
index_6509,5
index_6510,4
index_6511,4
index_6512,1
index_6513,5
index_6514,4
index_6515,1
index_6516,5
index_6517,4
index_6518,5
index_6519,3
index_6520,5
index_6521,1
index_6522,3
index_6523,1
index_6524,5
index_6525,3
index_6526,5
index_6527,1
index_6528,4
index_6529,5
index_6530,5
index_6531,1
index_6532,5
index_6533,5
index_6534,4
index_6535,1
index_6536,1
index_6537,1
index_6538,5
index_6539,3
index_6540,3
index_6541,4
index_6542,3
index_6543,5
index_6544,5
index_6545,4
index_6546,5
index_6547,5
index_6548,2
index_6549,5
index_6550,4
index_6551,5
index_6552,4
index_6553,4
index_6554,5
index_6555,4
index_6556,5
index_6557,4
index_6558,5
index_6559,2
index_6560,1
index_6561,1
index_6562,5
index_6563,5
index_6564,2
index_6565,3
index_6566,4
index_6567,4
index_6568,4
index_6569,5
index_6570,5
index_6571,5
index_6572,1
index_6573,4
index_6574,5
index_6575,4
index_6576,5
index_6577,5
index_6578,5
index_6579,5
index_6580,3
index_6581,4
index_6582,5
index_6583,5
index_6584,5
index_6585,5
index_6586,5
index_6587,5
index_6588,5
index_6589,5
index_6590,5
index_6591,5
index_6592,3
index_6593,1
index_6594,5
index_6595,5
index_6596,3
index_6597,5
index_6598,4
index_6599,2
index_6600,2
index_6601,2
index_6602,5
index_6603,5
index_6604,5
index_6605,1
index_6606,5
index_6607,5
index_6608,3
index_6609,5
index_6610,5
index_6611,4
index_6612,5
index_6613,4
index_6614,5
index_6615,5
index_6616,1
index_6617,5
index_6618,4
index_6619,3
index_6620,4
index_6621,5
index_6622,5
index_6623,5
index_6624,5
index_6625,5
index_6626,1
index_6627,5
index_6628,1
index_6629,1
index_6630,5
index_6631,5
index_6632,1
index_6633,4
index_6634,4
index_6635,4
index_6636,4
index_6637,5
index_6638,2
index_6639,5
index_6640,4
index_6641,5
index_6642,5
index_6643,3
index_6644,5
index_6645,2
index_6646,5
index_6647,5
index_6648,4
index_6649,5
index_6650,5
index_6651,5
index_6652,5
index_6653,4
index_6654,3
index_6655,5
index_6656,3
index_6657,5
index_6658,5
index_6659,1
index_6660,5
index_6661,5
index_6662,1
index_6663,2
index_6664,5
index_6665,3
index_6666,5
index_6667,5
index_6668,1
index_6669,5
index_6670,4
index_6671,1
index_6672,3
index_6673,3
index_6674,5
index_6675,2
index_6676,1
index_6677,5
index_6678,5
index_6679,5
index_6680,5
index_6681,1
index_6682,5
index_6683,5
index_6684,5
index_6685,1
index_6686,5
index_6687,4
index_6688,5
index_6689,5
index_6690,1
index_6691,4
index_6692,2
index_6693,5
index_6694,5
index_6695,5
index_6696,5
index_6697,1
index_6698,5
index_6699,5
index_6700,5
index_6701,2
index_6702,3
index_6703,5
index_6704,5
index_6705,5
index_6706,3
index_6707,5
index_6708,5
index_6709,5
index_6710,1
index_6711,5
index_6712,1
index_6713,1
index_6714,5
index_6715,5
index_6716,3
index_6717,1
index_6718,5
index_6719,1
index_6720,1
index_6721,1
index_6722,5
index_6723,1
index_6724,5
index_6725,4
index_6726,5
index_6727,3
index_6728,1
index_6729,5
index_6730,4
index_6731,4
index_6732,5
index_6733,5
index_6734,2
index_6735,3
index_6736,5
index_6737,5
index_6738,4
index_6739,4
index_6740,4
index_6741,5
index_6742,3
index_6743,4
index_6744,4
index_6745,3
index_6746,5
index_6747,5
index_6748,1
index_6749,5
index_6750,3
index_6751,5
index_6752,2
index_6753,3
index_6754,4
index_6755,5
index_6756,4
index_6757,5
index_6758,1
index_6759,5
index_6760,1
index_6761,5
index_6762,5
index_6763,4
index_6764,5
index_6765,2
index_6766,5
index_6767,5
index_6768,5
index_6769,5
index_6770,4
index_6771,5
index_6772,5
index_6773,4
index_6774,5
index_6775,1
index_6776,3
index_6777,1
index_6778,5
index_6779,1
index_6780,3
index_6781,4
index_6782,5
index_6783,4
index_6784,4
index_6785,1
index_6786,5
index_6787,1
index_6788,1
index_6789,1
index_6790,5
index_6791,1
index_6792,5
index_6793,5
index_6794,5
index_6795,5
index_6796,5
index_6797,5
index_6798,5
index_6799,5
index_6800,4
index_6801,2
index_6802,2
index_6803,4
index_6804,4
index_6805,1
index_6806,4
index_6807,1
index_6808,1
index_6809,5
index_6810,1
index_6811,5
index_6812,1
index_6813,5
index_6814,5
index_6815,1
index_6816,5
index_6817,4
index_6818,2
index_6819,5
index_6820,5
index_6821,1
index_6822,4
index_6823,5
index_6824,4
index_6825,5
index_6826,5
index_6827,5
index_6828,5
index_6829,5
index_6830,5
index_6831,5
index_6832,5
index_6833,2
index_6834,5
index_6835,5
index_6836,4
index_6837,4
index_6838,5
index_6839,4
index_6840,2
index_6841,5
index_6842,5
index_6843,5
index_6844,2
index_6845,5
index_6846,5
index_6847,5
index_6848,4
index_6849,5
index_6850,1
index_6851,1
index_6852,5
index_6853,4
index_6854,5
index_6855,5
index_6856,1
index_6857,1
index_6858,5
index_6859,1
index_6860,5
index_6861,5
index_6862,4
index_6863,4
index_6864,4
index_6865,5
index_6866,5
index_6867,4
index_6868,4
index_6869,1
index_6870,4
index_6871,3
index_6872,1
index_6873,1
index_6874,4
index_6875,5
index_6876,4
index_6877,1
index_6878,1
index_6879,5
index_6880,4
index_6881,5
index_6882,4
index_6883,4
index_6884,4
index_6885,1
index_6886,5
index_6887,2
index_6888,5
index_6889,2
index_6890,3
index_6891,5
index_6892,5
index_6893,5
index_6894,5
index_6895,3
index_6896,1
index_6897,5
index_6898,5
index_6899,2
index_6900,1
index_6901,4
index_6902,4
index_6903,2
index_6904,5
index_6905,5
index_6906,5
index_6907,5
index_6908,5
index_6909,5
index_6910,4
index_6911,5
index_6912,4
index_6913,5
index_6914,5
index_6915,1
index_6916,5
index_6917,2
index_6918,5
index_6919,2
index_6920,4
index_6921,4
index_6922,5
index_6923,5
index_6924,4
index_6925,1
index_6926,5
index_6927,5
index_6928,1
index_6929,5
index_6930,1
index_6931,5
index_6932,3
index_6933,1
index_6934,1
index_6935,3
index_6936,5
index_6937,5
index_6938,2
index_6939,1
index_6940,5
index_6941,1
index_6942,5
index_6943,5
index_6944,5
index_6945,5
index_6946,5
index_6947,2
index_6948,5
index_6949,5
index_6950,5
index_6951,1
index_6952,1
index_6953,1
index_6954,4
index_6955,4
index_6956,4
index_6957,5
index_6958,5
index_6959,5
index_6960,3
index_6961,2
index_6962,4
index_6963,4
index_6964,3
index_6965,2
index_6966,3
index_6967,5
index_6968,5
index_6969,5
index_6970,5
index_6971,4
index_6972,4
index_6973,5
index_6974,1
index_6975,4
index_6976,1
index_6977,1
index_6978,4
index_6979,4
index_6980,5
index_6981,1
index_6982,4
index_6983,5
index_6984,1
index_6985,5
index_6986,5
index_6987,5
index_6988,2
index_6989,3
index_6990,5
index_6991,5
index_6992,1
index_6993,4
index_6994,5
index_6995,5
index_6996,2
index_6997,1
index_6998,4
index_6999,3
index_7000,2
index_7001,4
index_7002,1
index_7003,5
index_7004,5
index_7005,1
index_7006,5
index_7007,1
index_7008,1
index_7009,5
index_7010,1
index_7011,1
index_7012,2
index_7013,5
index_7014,5
index_7015,5
index_7016,5
index_7017,3
index_7018,5
index_7019,5
index_7020,2
index_7021,5
index_7022,5
index_7023,1
index_7024,1
index_7025,2
index_7026,5
index_7027,5
index_7028,5
index_7029,5
index_7030,5
index_7031,3
index_7032,5
index_7033,5
index_7034,2
index_7035,4
index_7036,5
index_7037,5
index_7038,5
index_7039,1
index_7040,5
index_7041,5
index_7042,1
index_7043,5
index_7044,5
index_7045,4
index_7046,5
index_7047,3
index_7048,5
index_7049,3
index_7050,3
index_7051,4
index_7052,5
index_7053,5
index_7054,5
index_7055,4
index_7056,5
index_7057,1
index_7058,4
index_7059,5
index_7060,2
index_7061,5
index_7062,4
index_7063,5
index_7064,5
index_7065,5
index_7066,4
index_7067,4
index_7068,1
index_7069,4
index_7070,5
index_7071,5
index_7072,4
index_7073,4
index_7074,5
index_7075,5
index_7076,3
index_7077,5
index_7078,4
index_7079,5
index_7080,5
index_7081,5
index_7082,5
index_7083,1
index_7084,5
index_7085,5
index_7086,5
index_7087,1
index_7088,3
index_7089,2
index_7090,3
index_7091,4
index_7092,5
index_7093,5
index_7094,4
index_7095,5
index_7096,5
index_7097,5
index_7098,2
index_7099,5
index_7100,2
index_7101,5
index_7102,5
index_7103,4
index_7104,2
index_7105,3
index_7106,4
index_7107,5
index_7108,5
index_7109,5
index_7110,5
index_7111,5
index_7112,1
index_7113,3
index_7114,4
index_7115,4
index_7116,5
index_7117,2
index_7118,1
index_7119,3
index_7120,4
index_7121,5
index_7122,5
index_7123,5
index_7124,5
index_7125,5
index_7126,5
index_7127,5
index_7128,2
index_7129,4
index_7130,4
index_7131,5
index_7132,5
index_7133,5
index_7134,4
index_7135,5
index_7136,1
index_7137,5
index_7138,5
index_7139,4
index_7140,1
index_7141,5
index_7142,3
index_7143,3
index_7144,3
index_7145,5
index_7146,2
index_7147,4
index_7148,3
index_7149,5
index_7150,1
index_7151,1
index_7152,5
index_7153,2
index_7154,1
index_7155,5
index_7156,5
index_7157,5
index_7158,2
index_7159,2
index_7160,4
index_7161,5
index_7162,3
index_7163,1
index_7164,5
index_7165,1
index_7166,5
index_7167,4
index_7168,1
index_7169,5
index_7170,5
index_7171,5
index_7172,5
index_7173,4
index_7174,2
index_7175,5
index_7176,5
index_7177,4
index_7178,2
index_7179,5
index_7180,5
index_7181,1
index_7182,5
index_7183,1
index_7184,5
index_7185,1
index_7186,3
index_7187,1
index_7188,5
index_7189,5
index_7190,4
index_7191,2
index_7192,5
index_7193,1
index_7194,1
index_7195,5
index_7196,5
index_7197,5
index_7198,1
index_7199,5
index_7200,2
index_7201,5
index_7202,2
index_7203,4
index_7204,1
index_7205,5
index_7206,3
index_7207,5
index_7208,5
index_7209,3
index_7210,4
index_7211,1
index_7212,5
index_7213,5
index_7214,4
index_7215,4
index_7216,4
index_7217,5
index_7218,5
index_7219,3
index_7220,1
index_7221,4
index_7222,3
index_7223,5
index_7224,5
index_7225,5
index_7226,5
index_7227,5
index_7228,1
index_7229,5
index_7230,4
index_7231,1
index_7232,5
index_7233,5
index_7234,3
index_7235,5
index_7236,5
index_7237,4
index_7238,4
index_7239,5
index_7240,5
index_7241,1
index_7242,1
index_7243,3
index_7244,5
index_7245,4
index_7246,1
index_7247,4
index_7248,5
index_7249,1
index_7250,5
index_7251,3
index_7252,5
index_7253,5
index_7254,1
index_7255,5
index_7256,5
index_7257,4
index_7258,4
index_7259,2
index_7260,5
index_7261,1
index_7262,4
index_7263,3
index_7264,1
index_7265,5
index_7266,4
index_7267,2
index_7268,2
index_7269,5
index_7270,4
index_7271,4
index_7272,5
index_7273,5
index_7274,5
index_7275,5
index_7276,3
index_7277,5
index_7278,5
index_7279,3
index_7280,5
index_7281,4
index_7282,1
index_7283,3
index_7284,4
index_7285,3
index_7286,5
index_7287,5
index_7288,4
index_7289,5
index_7290,5
index_7291,5
index_7292,1
index_7293,1
index_7294,5
index_7295,5
index_7296,4
index_7297,5
index_7298,5
index_7299,2
index_7300,3
index_7301,1
index_7302,1
index_7303,5
index_7304,5
index_7305,5
index_7306,5
index_7307,3
index_7308,1
index_7309,5
index_7310,5
index_7311,5
index_7312,3
index_7313,5
index_7314,5
index_7315,5
index_7316,5
index_7317,5
index_7318,5
index_7319,5
index_7320,4
index_7321,5
index_7322,5
index_7323,2
index_7324,5
index_7325,4
index_7326,4
index_7327,1
index_7328,3
index_7329,1
index_7330,5
index_7331,4
index_7332,5
index_7333,4
index_7334,1
index_7335,5
index_7336,4
index_7337,2
index_7338,5
index_7339,5
index_7340,2
index_7341,4
index_7342,4
index_7343,4
index_7344,3
index_7345,4
index_7346,5
index_7347,3
index_7348,4
index_7349,5
index_7350,5
index_7351,5
index_7352,4
index_7353,5
index_7354,1
index_7355,1
index_7356,5
index_7357,3
index_7358,5
index_7359,1
index_7360,3
index_7361,2
index_7362,5
index_7363,5
index_7364,5
index_7365,1
index_7366,5
index_7367,5
index_7368,1
index_7369,4
index_7370,5
index_7371,5
index_7372,1
index_7373,5
index_7374,1
index_7375,5
index_7376,1
index_7377,5
index_7378,5
index_7379,5
index_7380,5
index_7381,5
index_7382,4
index_7383,5
index_7384,3
index_7385,3
index_7386,1
index_7387,5
index_7388,5
index_7389,2
index_7390,5
index_7391,5
index_7392,5
index_7393,5
index_7394,1
index_7395,5
index_7396,5
index_7397,5
index_7398,5
index_7399,5
index_7400,2
index_7401,1
index_7402,4
index_7403,2
index_7404,2
index_7405,5
index_7406,5
index_7407,2
index_7408,4
index_7409,2
index_7410,5
index_7411,1
index_7412,1
index_7413,2
index_7414,5
index_7415,5
index_7416,5
index_7417,5
index_7418,4
index_7419,4
index_7420,5
index_7421,5
index_7422,2
index_7423,3
index_7424,5
index_7425,5
index_7426,5
index_7427,1
index_7428,5
index_7429,1
index_7430,5
index_7431,5
index_7432,5
index_7433,5
index_7434,2
index_7435,4
index_7436,1
index_7437,5
index_7438,1
index_7439,5
index_7440,1
index_7441,5
index_7442,4
index_7443,5
index_7444,4
index_7445,5
index_7446,3
index_7447,5
index_7448,5
index_7449,5
index_7450,2
index_7451,1
index_7452,5
index_7453,5
index_7454,5
index_7455,5
index_7456,5
index_7457,1
index_7458,1
index_7459,5
index_7460,5
index_7461,4
index_7462,5
index_7463,5
index_7464,2
index_7465,5
index_7466,5
index_7467,1
index_7468,4
index_7469,4
index_7470,5
index_7471,3
index_7472,5
index_7473,5
index_7474,5
index_7475,4
index_7476,5
index_7477,5
index_7478,5
index_7479,4
index_7480,5
index_7481,4
index_7482,1
index_7483,5
index_7484,5
index_7485,5
index_7486,5
index_7487,5
index_7488,3
index_7489,2
index_7490,5
index_7491,1
index_7492,5
index_7493,5
index_7494,4
index_7495,5
index_7496,5
index_7497,3
index_7498,5
index_7499,1
index_7500,5
index_7501,5
index_7502,5
index_7503,3
index_7504,3
index_7505,1
index_7506,5
index_7507,3
index_7508,1
index_7509,5
index_7510,5
index_7511,1
index_7512,1
index_7513,1
index_7514,5
index_7515,3
index_7516,4
index_7517,1
index_7518,5
index_7519,5
index_7520,4
index_7521,2
index_7522,1
index_7523,5
index_7524,2
index_7525,4
index_7526,5
index_7527,2
index_7528,4
index_7529,1
index_7530,5
index_7531,1
index_7532,5
index_7533,4
index_7534,5
index_7535,5
index_7536,4
index_7537,2
index_7538,5
index_7539,5
index_7540,4
index_7541,5
index_7542,5
index_7543,5
index_7544,2
index_7545,5
index_7546,5
index_7547,5
index_7548,5
index_7549,5
index_7550,4
index_7551,2
index_7552,2
index_7553,4
index_7554,3
index_7555,2
index_7556,5
index_7557,5
index_7558,3
index_7559,5
index_7560,5
index_7561,5
index_7562,4
index_7563,5
index_7564,1
index_7565,4
index_7566,2
index_7567,5
index_7568,4
index_7569,2
index_7570,5
index_7571,2
index_7572,4
index_7573,1
index_7574,1
index_7575,5
index_7576,5
index_7577,1
index_7578,1
index_7579,3
index_7580,5
index_7581,3
index_7582,5
index_7583,4
index_7584,5
index_7585,1
index_7586,4
index_7587,5
index_7588,5
index_7589,4
index_7590,4
index_7591,1
index_7592,3
index_7593,1
index_7594,5
index_7595,5
index_7596,5
index_7597,2
index_7598,5
index_7599,4
index_7600,4
index_7601,5
index_7602,5
index_7603,4
index_7604,4
index_7605,1
index_7606,4
index_7607,1
index_7608,1
index_7609,5
index_7610,4
index_7611,5
index_7612,2
index_7613,4
index_7614,5
index_7615,2
index_7616,5
index_7617,1
index_7618,5
index_7619,2
index_7620,3
index_7621,5
index_7622,4
index_7623,1
index_7624,5
index_7625,3
index_7626,5
index_7627,4
index_7628,5
index_7629,3
index_7630,5
index_7631,4
index_7632,5
index_7633,5
index_7634,5
index_7635,4
index_7636,5
index_7637,4
index_7638,4
index_7639,5
index_7640,3
index_7641,5
index_7642,4
index_7643,1
index_7644,5
index_7645,1
index_7646,3
index_7647,5
index_7648,5
index_7649,5
index_7650,5
index_7651,5
index_7652,1
index_7653,1
index_7654,4
index_7655,4
index_7656,5
index_7657,5
index_7658,5
index_7659,5
index_7660,3
index_7661,5
index_7662,4
index_7663,5
index_7664,5
index_7665,5
index_7666,1
index_7667,4
index_7668,1
index_7669,1
index_7670,4
index_7671,4
index_7672,3
index_7673,5
index_7674,1
index_7675,5
index_7676,5
index_7677,3
index_7678,1
index_7679,1
index_7680,3
index_7681,5
index_7682,2
index_7683,4
index_7684,1
index_7685,5
index_7686,1
index_7687,4
index_7688,1
index_7689,1
index_7690,5
index_7691,5
index_7692,3
index_7693,5
index_7694,2
index_7695,5
index_7696,5
index_7697,4
index_7698,5
index_7699,4
index_7700,3
index_7701,5
index_7702,4
index_7703,5
index_7704,5
index_7705,1
index_7706,5
index_7707,1
index_7708,4
index_7709,4
index_7710,5
index_7711,5
index_7712,4
index_7713,5
index_7714,5
index_7715,2
index_7716,5
index_7717,5
index_7718,5
index_7719,2
index_7720,1
index_7721,5
index_7722,5
index_7723,5
index_7724,2
index_7725,4
index_7726,5
index_7727,5
index_7728,1
index_7729,4
index_7730,3
index_7731,5
index_7732,1
index_7733,5
index_7734,1
index_7735,4
index_7736,2
index_7737,5
index_7738,4
index_7739,5
index_7740,2
index_7741,3
index_7742,5
index_7743,2
index_7744,4
index_7745,4
index_7746,5
index_7747,2
index_7748,5
index_7749,2
index_7750,2
index_7751,4
index_7752,5
index_7753,5
index_7754,5
index_7755,5
index_7756,2
index_7757,5
index_7758,5
index_7759,5
index_7760,5
index_7761,1
index_7762,5
index_7763,1
index_7764,4
index_7765,4
index_7766,5
index_7767,1
index_7768,5
index_7769,5
index_7770,4
index_7771,2
index_7772,5
index_7773,3
index_7774,3
index_7775,4
index_7776,2
index_7777,5
index_7778,5
index_7779,5
index_7780,4
index_7781,1
index_7782,5
index_7783,4
index_7784,5
index_7785,1
index_7786,2
index_7787,2
index_7788,2
index_7789,3
index_7790,5
index_7791,3
index_7792,2
index_7793,5
index_7794,2
index_7795,2
index_7796,4
index_7797,5
index_7798,2
index_7799,5
index_7800,5
index_7801,5
index_7802,1
index_7803,4
index_7804,4
index_7805,5
index_7806,1
index_7807,1
index_7808,1
index_7809,5
index_7810,5
index_7811,4
index_7812,1
index_7813,4
index_7814,4
index_7815,1
index_7816,5
index_7817,5
index_7818,1
index_7819,5
index_7820,5
index_7821,3
index_7822,1
index_7823,3
index_7824,5
index_7825,5
index_7826,4
index_7827,5
index_7828,3
index_7829,5
index_7830,5
index_7831,5
index_7832,4
index_7833,1
index_7834,5
index_7835,5
index_7836,5
index_7837,5
index_7838,5
index_7839,5
index_7840,5
index_7841,5
index_7842,5
index_7843,5
index_7844,3
index_7845,5
index_7846,2
index_7847,5
index_7848,4
index_7849,5
index_7850,5
index_7851,4
index_7852,5
index_7853,3
index_7854,5
index_7855,1
index_7856,5
index_7857,2
index_7858,5
index_7859,1
index_7860,1
index_7861,5
index_7862,4
index_7863,4
index_7864,4
index_7865,4
index_7866,1
index_7867,3
index_7868,1
index_7869,2
index_7870,5
index_7871,4
index_7872,5
index_7873,5
index_7874,3
index_7875,3
index_7876,5
index_7877,4
index_7878,1
index_7879,1
index_7880,2
